Date,Open,High,Low,Close,Adj Close,Volume
2023-01-17,46.540001,46.740002,45.709999,46.080002,44.674290,29391400
2023-01-18,45.549999,45.849998,44.970001,45.000000,43.627235,33835000
2023-01-19,44.720001,45.270000,44.639999,44.959999,43.588451,26614900
2023-01-20,45.279999,45.430000,44.730000,45.110001,43.733875,25197600
2023-01-23,45.040001,45.320000,44.820000,44.980000,43.607841,19398600
2023-01-24,44.919998,44.950001,44.150002,44.709999,43.346081,18853100
2023-01-25,45.029999,45.110001,44.590000,45.070000,43.695095,20828000
2023-01-26,44.200001,44.299999,43.610001,44.250000,43.293957,38465500
2023-01-27,44.220001,44.340000,43.779999,43.790001,42.843895,23798600
2023-01-30,43.790001,44.139999,43.400002,43.549999,42.609081,24402200
2023-01-31,43.000000,44.279999,42.700001,44.160000,43.205902,49722500
2023-02-01,43.910000,44.180000,43.410000,43.970001,43.020004,24482300
2023-02-02,43.630001,44.459999,43.500000,44.340000,43.382015,35279200
2023-02-03,44.360001,44.389999,43.880001,44.060001,43.108063,23742000
2023-02-06,44.189999,44.299999,43.730000,43.759998,42.814541,18071200
2023-02-07,43.820000,43.900002,43.250000,43.590000,42.648216,22999500
2023-02-08,43.549999,44.099998,43.529999,43.980000,43.029793,19362300
2023-02-09,44.119999,44.330002,43.240002,43.340000,42.403618,20809200
2023-02-10,43.500000,43.980000,43.259998,43.880001,42.931950,18619600
2023-02-13,43.680000,44.009998,43.509998,43.990002,43.039577,17878000
2023-02-14,44.090000,44.200001,43.580002,43.720001,42.775410,17506900
2023-02-15,43.419998,43.610001,43.110001,43.320000,42.384048,18994700
2023-02-16,43.150002,43.180000,42.770000,42.950001,42.022045,17832000
2023-02-17,42.889999,43.369999,42.580002,43.209999,42.276428,18293400
2023-02-21,42.810001,42.930000,42.619999,42.700001,41.777447,17356600
2023-02-22,42.720001,42.889999,42.310001,42.380001,41.464359,17394200
2023-02-23,42.290001,42.750000,42.220001,42.299999,41.386086,21104300
2023-02-24,42.029999,42.049999,41.509998,41.750000,40.847973,16806100
2023-02-27,41.439999,41.730000,40.730000,40.779999,39.898930,26370300
2023-02-28,40.500000,40.709999,40.090000,40.570000,39.693466,31086900
2023-03-01,40.560001,40.759998,40.139999,40.180000,39.311893,21104400
2023-03-02,40.060001,40.779999,39.810001,40.619999,39.742386,19110600
2023-03-03,40.910000,41.180000,40.740002,41.150002,40.260937,20922000
2023-03-06,41.090000,41.259998,40.820000,41.110001,40.221798,19434800
2023-03-07,41.060001,41.130001,40.099998,40.340000,39.468433,23205800
2023-03-08,40.320000,40.570000,39.910000,40.119999,39.253185,16756100
2023-03-09,40.410000,40.570000,39.310001,39.459999,38.607445,18585100
2023-03-10,39.290001,39.930000,39.230000,39.389999,38.538956,26328100
2023-03-13,39.259998,40.509998,39.259998,39.860001,38.998806,35299400
2023-03-14,40.049999,40.150002,39.520000,39.900002,39.037941,24583600
2023-03-15,39.759998,40.529999,39.459999,40.279999,39.409729,25498400
2023-03-16,40.060001,40.490002,39.720001,40.369999,39.497787,21095900
2023-03-17,40.630001,40.790001,39.990002,40.099998,39.233620,57457800
2023-03-20,40.139999,40.860001,39.939999,40.810001,39.928280,20825400
2023-03-21,40.860001,40.910000,40.310001,40.660000,39.781521,19982000
2023-03-22,40.700001,40.849998,39.990002,40.009998,39.145565,15444200
2023-03-23,40.169998,40.500000,40.000000,40.180000,39.311893,16958100
2023-03-24,40.090000,40.459999,39.869999,40.389999,39.517353,17218100
2023-03-27,40.540001,40.619999,39.970001,40.220001,39.351028,20262800
2023-03-28,40.200001,40.299999,39.860001,39.990002,39.125996,13537500
2023-03-29,40.160000,40.270000,39.990002,40.250000,39.380379,14429500
2023-03-30,40.419998,40.490002,40.250000,40.380001,39.507572,12634500
2023-03-31,40.549999,40.830002,40.279999,40.799999,39.918495,23393600
2023-04-03,40.689999,41.470001,40.650002,41.349998,40.456612,20817200
2023-04-04,41.439999,41.529999,40.759998,40.900002,40.016338,19514500
2023-04-05,41.290001,42.220001,41.169998,41.549999,40.652290,29697600
2023-04-06,41.930000,42.099998,41.369999,41.500000,40.603371,25931800
2023-04-10,41.150002,41.740002,41.119999,41.730000,40.828403,15137300
2023-04-11,41.799999,41.990002,41.700001,41.790001,40.887108,15304100
2023-04-12,41.630001,41.790001,41.270000,41.369999,40.476177,17035100
2023-04-13,41.529999,41.700001,41.299999,41.470001,40.574020,22880900
2023-04-14,41.509998,41.709999,40.930000,41.189999,40.300068,20627500
2023-04-17,41.119999,41.279999,40.959999,41.180000,40.290287,17608600
2023-04-18,41.279999,41.330002,40.529999,40.549999,39.673897,18541500
2023-04-19,40.430000,40.560001,40.200001,40.240002,39.370594,17214300
2023-04-20,40.080002,40.189999,39.790001,39.849998,38.989021,20131600
2023-04-21,40.090000,40.299999,39.910000,40.209999,39.341244,19227100
2023-04-24,40.189999,40.200001,39.709999,39.910000,39.047722,17633700
2023-04-25,39.750000,39.919998,39.279999,39.330002,38.480259,24492400
2023-04-26,39.160000,39.189999,38.400002,38.630001,37.795383,22401400
2023-04-27,38.619999,38.830002,38.310001,38.740002,37.903004,22434000
2023-04-28,38.700001,38.910000,38.619999,38.889999,38.049763,21003600
2023-05-01,39.000000,39.520000,38.860001,39.209999,38.362846,23917800
2023-05-02,39.290001,40.119999,38.630001,39.060001,38.216091,38834100
2023-05-03,39.200001,39.389999,38.360001,38.450001,37.619270,27721900
2023-05-04,38.169998,38.430000,38.020000,38.230000,37.404022,23675100
2023-05-05,38.380001,38.500000,38.090000,38.490002,37.658405,19221400
2023-05-08,38.529999,38.730000,38.349998,38.669998,37.834515,20101700
2023-05-09,38.480000,38.669998,38.389999,38.480000,37.648621,15987900
2023-05-10,38.669998,38.720001,38.080002,38.299999,37.472507,15858200
2023-05-11,37.599998,37.650002,37.209999,37.580002,37.165928,28566400
2023-05-12,37.610001,37.720001,37.230000,37.349998,36.938457,16511600
2023-05-15,37.299999,37.360001,37.009998,37.160000,36.750553,16650400
2023-05-16,37.020000,37.240002,36.830002,37.009998,36.602203,25451700
2023-05-17,36.980000,37.049999,36.509998,36.750000,36.345070,23206400
2023-05-18,36.709999,36.779999,36.169998,36.480000,36.078045,27772400
2023-05-19,36.650002,37.650002,36.520000,36.770000,36.364849,33061400
2023-05-22,36.860001,38.869999,36.750000,38.750000,38.323032,85718600
2023-05-23,38.549999,40.139999,38.000000,39.639999,39.203224,75379500
2023-05-24,40.099998,40.139999,38.599998,38.630001,38.204357,39326400
2023-05-25,38.509998,38.509998,37.650002,37.830002,37.413170,30266600
2023-05-26,38.040001,38.439999,37.560001,37.599998,37.185703,20234600
2023-05-30,37.360001,37.360001,36.919998,37.009998,36.602203,24371100
2023-05-31,37.099998,38.220001,36.869999,38.020000,37.601078,46166300
2023-06-01,38.119999,38.209999,37.700001,38.020000,37.601078,20256100
2023-06-02,38.250000,38.660000,38.160000,38.360001,37.937332,22721600
2023-06-05,38.480000,39.020000,38.470001,38.650002,38.224136,18392200
2023-06-06,38.810001,38.860001,38.290001,38.369999,37.947220,19508200
2023-06-07,38.349998,39.060001,38.130001,38.889999,38.461491,25295100
2023-06-08,39.040001,39.189999,38.730000,39.090000,38.659286,17347600
2023-06-09,39.279999,39.590000,38.869999,38.970001,38.540611,19775100
2023-06-12,39.009998,40.070000,38.990002,39.900002,39.460361,28334600
2023-06-13,39.669998,40.369999,39.450001,40.279999,39.836174,26533800
2023-06-14,40.320000,40.340000,39.320000,39.360001,38.926311,22056400
2023-06-15,39.410000,39.830002,39.279999,39.750000,39.312016,19905900
2023-06-16,39.860001,40.360001,39.849998,40.060001,39.618599,60325100
2023-06-20,39.709999,39.869999,39.330002,39.340000,38.906532,26881200
2023-06-21,39.200001,39.240002,38.759998,38.900002,38.471382,17982900
2023-06-22,38.939999,38.990002,38.410000,38.730000,38.303253,18039800
2023-06-23,38.709999,38.869999,38.279999,38.299999,37.877991,23492200
2023-06-26,37.020000,37.049999,36.160000,36.889999,36.483528,56135500
2023-06-27,36.959999,37.000000,36.279999,36.419998,36.018703,32414900
2023-06-28,36.500000,36.540001,36.029999,36.290001,35.890141,30062000
2023-06-29,35.990002,36.220001,35.759998,36.119999,35.722012,26284900
2023-06-30,36.209999,36.750000,36.139999,36.680000,36.275841,30853900
2023-07-03,36.500000,36.740002,36.349998,36.650002,36.246174,14115800
2023-07-05,36.580002,37.020000,36.389999,36.459999,36.058266,26829400
2023-07-06,36.200001,36.270000,35.619999,35.630001,35.237411,30177300
2023-07-07,35.520000,35.770000,35.349998,35.529999,35.138512,22883300
2023-07-10,35.570000,36.009998,35.540001,35.680000,35.286861,17777500
2023-07-11,35.639999,36.040001,35.619999,36.020000,35.623112,17731300
2023-07-12,36.200001,36.250000,35.919998,35.990002,35.593445,17229700
2023-07-13,36.009998,36.360001,35.919998,36.060001,35.662674,16664400
2023-07-14,36.299999,36.490002,36.009998,36.320000,35.919807,17909900
2023-07-17,36.119999,36.119999,35.779999,35.860001,35.464878,20557300
2023-07-18,35.919998,36.480000,35.880001,36.240002,35.840691,22817300
2023-07-19,36.340000,36.700001,36.209999,36.439999,36.038483,18589700
2023-07-20,36.400002,37.070000,36.360001,36.770000,36.364849,22358400
2023-07-21,36.799999,37.430000,36.799999,37.400002,36.987907,24142000
2023-07-24,37.410000,37.799999,37.369999,37.509998,37.096695,19414700
2023-07-25,37.400002,37.720001,37.049999,37.060001,36.651657,21771000
2023-07-26,36.869999,37.349998,36.759998,37.209999,36.799999,20983700
2023-07-27,36.849998,37.009998,36.180000,36.200001,36.200001,25346300
2023-07-28,36.349998,36.450001,36.020000,36.070000,36.070000,24054100
2023-07-31,36.180000,36.189999,35.919998,36.060001,36.060001,40265200
2023-08-01,35.880001,36.919998,35.369999,35.610001,35.610001,40931600
2023-08-02,35.630001,35.889999,35.279999,35.349998,35.349998,34301600
2023-08-03,35.180000,35.279999,34.919998,35.000000,35.000000,25676500
2023-08-04,34.950001,35.340000,34.660000,35.020000,35.020000,25737500
2023-08-07,35.009998,35.849998,34.900002,35.680000,35.680000,31069100
2023-08-08,36.369999,36.369999,35.389999,35.639999,35.639999,25193340
